"TOA5","CR800_40","CR800","1075","CR800.Std.07","CPU:OWL_40.CR8","5565","Meteo"
"TIMESTAMP","RECORD","Temp_t","RH_t","Temp_b","RH_b","Rain_mm_Tot","ShortIn"
"TS","RN","Deg C","%","Deg C","%","mm","w/m2"
"","","Smp","Smp","Smp","Smp","Tot","Smp"
"2014-11-12 20:59:00",1720,10.45,103.4,10.46,103.8,0,0
"2014-11-12 21:00:00",1721,10.46,103.4,10.46,103.8,0,0
"2014-11-12 21:01:00",1722,10.45,103.4,10.45,103.8,0,0
"2014-11-12 21:02:00",1723,10.46,103.4,10.44,103.8,0,0
"2014-11-12 21:03:00",1724,10.44,103.4,10.46,103.8,0,0
"2014-11-12 21:04:00",1725,10.42,103.4,10.43,103.8,0,0
"2014-11-12 21:05:00",1726,10.42,103.4,10.45,103.8,0,0
"2014-11-12 21:06:00",1727,10.42,103.4,10.45,103.8,0,0
"2014-11-12 21:07:00",1728,10.43,103.4,10.44,103.8,0,0
"2014-11-12 21:08:00",1729,10.44,103.4,10.44,103.8,0,0
"2014-11-12 21:09:00",1730,10.41,103.4,10.44,103.8,0,0
"2014-11-12 21:10:00",1731,10.4,103.4,10.43,103.8,0,0
"2014-11-12 21:11:00",1732,10.4,103.4,10.43,103.8,0,0
"2014-11-12 21:12:00",1733,10.4,103.4,10.42,103.8,0,0
"2014-11-12 21:13:00",1734,10.4,103.4,10.42,103.8,0,0
"2014-11-12 21:14:00",1735,10.4,103.4,10.42,103.8,0,0
"2014-11-12 21:15:00",1736,10.42,103.4,10.43,103.8,0,0
"2014-11-12 21:16:00",1737,10.42,103.4,10.43,103.8,0,0
"2014-11-12 21:17:00",1738,10.4,103.4,10.43,103.8,0,0
"2014-11-12 21:18:00",1739,10.39,103.4,10.42,103.8,0,0
"2014-11-12 21:19:00",1740,10.36,103.4,10.41,103.8,0,0
"2014-11-12 21:20:00",1741,10.37,103.4,10.42,103.8,0,0
"2014-11-12 21:21:00",1742,10.38,103.4,10.42,103.8,0,0
"2014-11-12 21:22:00",1743,10.41,103.4,10.42,103.8,0,0
"2014-11-12 21:23:00",1744,10.39,103.4,10.42,103.8,0,0
"2014-11-12 21:24:00",1745,10.41,103.4,10.42,103.8,0,0
"2014-11-12 21:25:00",1746,10.41,103.4,10.42,103.8,0,0
"2014-11-12 21:26:00",1747,10.4,103.4,10.42,103.8,0,0
"2014-11-12 21:27:00",1748,10.4,103.4,10.41,103.8,0,0
"2014-11-12 21:28:00",1749,10.4,103.4,10.42,103.8,0,0
"2014-11-12 21:29:00",1750,10.38,103.4,10.41,103.8,0,0
"2014-11-12 21:30:00",1751,10.41,103.4,10.41,103.8,0,0
"2014-11-12 21:31:00",1752,10.39,103.4,10.4,103.8,0,0
"2014-11-12 21:32:00",1753,10.38,103.4,10.42,103.8,0,0
"2014-11-12 21:33:00",1754,10.38,103.4,10.41,103.8,0,0
"2014-11-12 21:34:00",1755,10.38,103.4,10.4,103.8,0,0
"2014-11-12 21:35:00",1756,10.38,103.4,10.4,103.8,0,0
"2014-11-12 21:36:00",1757,10.36,103.4,10.4,103.8,0,0
"2014-11-12 21:37:00",1758,10.37,103.4,10.41,103.8,0,0
"2014-11-12 21:38:00",1759,10.38,103.4,10.38,103.8,0,0
"2014-11-12 21:39:00",1760,10.4,103.4,10.41,103.8,0,0
"2014-11-12 21:40:00",1761,10.38,103.4,10.41,103.8,0,0
"2014-11-12 21:41:00",1762,10.39,103.4,10.4,103.8,0,0
"2014-11-12 21:42:00",1763,10.4,103.4,10.41,103.8,0,0
"2014-11-12 21:43:00",1764,10.43,103.4,10.42,103.8,0,0
"2014-11-12 21:44:00",1765,10.43,103.4,10.42,103.8,0,0
"2014-11-12 21:45:00",1766,10.42,103.4,10.42,103.8,0,0
"2014-11-12 21:46:00",1767,10.42,103.4,10.4,103.8,0,0
"2014-11-12 21:47:00",1768,10.42,103.4,10.4,103.8,0,0
"2014-11-12 21:48:00",1769,10.44,103.4,10.41,103.8,0,0
"2014-11-12 21:49:00",1770,10.42,103.4,10.41,103.8,0,0
"2014-11-12 21:50:00",1771,10.42,103.4,10.42,103.8,0,0
"2014-11-12 21:51:00",1772,10.44,103.4,10.42,103.8,0,0
"2014-11-12 21:52:00",1773,10.43,103.4,10.42,103.8,0,0
"2014-11-12 21:53:00",1774,10.44,103.4,10.42,103.8,0,0
"2014-11-12 21:54:00",1775,10.44,103.4,10.41,103.8,0,0
"2014-11-12 21:55:00",1776,10.42,103.4,10.39,103.8,0,0
"2014-11-12 21:56:00",1777,10.42,103.4,10.41,103.8,0,0
"2014-11-12 21:57:00",1778,10.42,103.4,10.4,103.8,0,0
"2014-11-12 21:58:00",1779,10.4,103.4,10.39,103.8,0,0
"2014-11-12 21:59:00",1780,10.39,103.4,10.4,103.8,0,0
"2014-11-12 22:00:00",1781,10.41,103.4,10.4,103.8,0,0
"2014-11-12 22:01:00",1782,10.41,103.4,10.4,103.8,0,0
"2014-11-12 22:02:00",1783,10.4,103.4,10.4,103.8,0,0
"2014-11-12 22:03:00",1784,10.42,103.4,10.42,103.8,0,0
"2014-11-12 22:04:00",1785,10.43,103.4,10.41,103.8,0,0
"2014-11-12 22:05:00",1786,10.42,103.4,10.43,103.8,0,0
"2014-11-12 22:06:00",1787,10.43,103.4,10.42,103.8,0,0
"2014-11-12 22:07:00",1788,10.44,103.4,10.42,103.8,0,0
"2014-11-12 22:08:00",1789,10.44,103.4,10.42,103.8,0,0
"2014-11-12 22:09:00",1790,10.44,103.4,10.42,103.8,0,0
"2014-11-12 22:10:00",1791,10.43,103.4,10.42,103.8,0,0
"2014-11-12 22:11:00",1792,10.44,103.4,10.42,103.8,0,0
"2014-11-12 22:12:00",1793,10.44,103.4,10.42,103.8,0,0
"2014-11-12 22:13:00",1794,10.42,103.4,10.4,103.8,0,0
"2014-11-12 22:14:00",1795,10.44,103.4,10.4,103.8,0,0
"2014-11-12 22:15:00",1796,10.43,103.4,10.4,103.8,0,0
"2014-11-12 22:16:00",1797,10.4,103.4,10.4,103.8,0,0
"2014-11-12 22:17:00",1798,10.41,103.4,10.39,103.8,0,0
"2014-11-12 22:18:00",1799,10.4,103.4,10.4,103.8,0,0
"2014-11-12 22:19:00",1800,10.41,103.4,10.39,103.8,0,0
"2014-11-12 22:20:00",1801,10.42,103.4,10.4,103.8,0,0
"2014-11-12 22:21:00",1802,10.42,103.4,10.41,103.8,0,0
"2014-11-12 22:22:00",1803,10.42,103.4,10.41,103.8,0,0
"2014-11-12 22:23:00",1804,10.42,103.4,10.41,103.8,0,0
"2014-11-12 22:24:00",1805,10.44,103.4,10.4,103.8,0,0
"2014-11-12 22:25:00",1806,10.43,103.4,10.4,103.8,0,0
"2014-11-12 22:26:00",1807,10.42,103.4,10.4,103.8,0,0
"2014-11-12 22:27:00",1808,10.41,103.4,10.42,103.8,0,0
"2014-11-12 22:28:00",1809,10.39,103.4,10.4,103.8,0,0
"2014-11-12 22:29:00",1810,10.4,103.4,10.4,103.8,0,0
"2014-11-12 22:30:00",1811,10.41,103.4,10.4,103.8,0,0
"2014-11-12 22:31:00",1812,10.43,103.4,10.42,103.8,0,0
"2014-11-12 22:32:00",1813,10.42,103.4,10.42,103.8,0,0
"2014-11-12 22:33:00",1814,10.42,103.4,10.41,103.8,0,0
"2014-11-12 22:34:00",1815,10.4,103.4,10.4,103.8,0,0
"2014-11-12 22:35:00",1816,10.41,103.4,10.41,103.8,0,0
"2014-11-12 22:36:00",1817,10.4,103.4,10.4,103.8,0,0
"2014-11-12 22:37:00",1818,10.39,103.4,10.4,103.8,0,0
"2014-11-12 22:38:00",1819,10.42,103.4,10.4,103.8,0,0
"2014-11-12 22:39:00",1820,10.4,103.4,10.38,103.8,0,0
"2014-11-12 22:40:00",1821,10.4,103.4,10.4,103.8,0,0
"2014-11-12 22:41:00",1822,10.4,103.4,10.39,103.8,0,0
"2014-11-12 22:42:00",1823,10.39,103.4,10.38,103.8,0,0
"2014-11-12 22:43:00",1824,10.41,103.4,10.39,103.8,0,0
"2014-11-12 22:44:00",1825,10.4,103.4,10.39,103.8,0,0
"2014-11-12 22:45:00",1826,10.4,103.4,10.38,103.8,0,0
"2014-11-12 22:46:00",1827,10.4,103.4,10.4,103.8,0,0
"2014-11-12 22:47:00",1828,10.41,103.4,10.38,103.8,0,0
"2014-11-12 22:48:00",1829,10.39,103.4,10.38,103.8,0,0
"2014-11-12 22:49:00",1830,10.38,103.4,10.38,103.8,0,0
"2014-11-12 22:50:00",1831,10.38,103.4,10.37,103.8,0,0
"2014-11-12 22:51:00",1832,10.38,103.4,10.37,103.8,0,0
"2014-11-12 22:52:00",1833,10.38,103.4,10.38,103.8,0,0
"2014-11-12 22:53:00",1834,10.4,103.4,10.37,103.8,0,0
"2014-11-12 22:54:00",1835,10.39,103.4,10.37,103.8,0,0
"2014-11-12 22:55:00",1836,10.38,103.4,10.36,103.8,0,0
"2014-11-12 22:56:00",1837,10.38,103.4,10.36,103.8,0,0
"2014-11-12 22:57:00",1838,10.38,103.4,10.38,103.8,0,0
"2014-11-12 22:58:00",1839,10.41,103.4,10.37,103.8,0,0
"2014-11-12 22:59:00",1840,10.38,103.4,10.37,103.8,0,0
"2014-11-12 23:00:00",1841,10.39,103.4,10.38,103.8,0,0
"2014-11-12 23:01:00",1842,10.39,103.4,10.36,103.8,0,0
"2014-11-12 23:02:00",1843,10.38,103.4,10.36,103.8,0,0
"2014-11-12 23:03:00",1844,10.38,103.4,10.36,103.8,0,0
"2014-11-12 23:04:00",1845,10.36,103.4,10.35,103.8,0,0
"2014-11-12 23:05:00",1846,10.36,103.4,10.34,103.8,0,0
"2014-11-12 23:06:00",1847,10.36,103.4,10.34,103.8,0,0
"2014-11-12 23:07:00",1848,10.36,103.4,10.35,103.8,0,0
"2014-11-12 23:08:00",1849,10.37,103.4,10.36,103.8,0,0
"2014-11-12 23:09:00",1850,10.36,103.4,10.35,103.8,0,0
"2014-11-12 23:10:00",1851,10.36,103.4,10.34,103.8,0,0
"2014-11-12 23:11:00",1852,10.36,103.4,10.34,103.8,0,0
"2014-11-12 23:12:00",1853,10.36,103.4,10.34,103.8,0,0
"2014-11-12 23:13:00",1854,10.36,103.4,10.34,103.8,0,0
"2014-11-12 23:14:00",1855,10.36,103.4,10.34,103.8,0,0
"2014-11-12 23:15:00",1856,10.36,103.4,10.32,103.8,0,0
"2014-11-12 23:16:00",1857,10.36,103.4,10.35,103.8,0,0
"2014-11-12 23:17:00",1858,10.36,103.4,10.34,103.8,0,0
"2014-11-12 23:18:00",1859,10.36,103.4,10.34,103.8,0,0
"2014-11-12 23:19:00",1860,10.37,103.4,10.34,103.8,0,0
"2014-11-12 23:20:00",1861,10.38,103.4,10.35,103.8,0,0
"2014-11-12 23:21:00",1862,10.38,103.4,10.34,103.8,0,0
"2014-11-12 23:22:00",1863,10.38,103.4,10.35,103.8,0,0
"2014-11-12 23:23:00",1864,10.37,103.4,10.34,103.8,0,0
"2014-11-12 23:24:00",1865,10.36,103.4,10.34,103.8,0,0
"2014-11-12 23:25:00",1866,10.36,103.4,10.32,103.8,0,0
"2014-11-12 23:26:00",1867,10.35,103.4,10.33,103.8,0,0
"2014-11-12 23:27:00",1868,10.36,103.4,10.33,103.8,0,0
"2014-11-12 23:28:00",1869,10.34,103.4,10.33,103.8,0,0
"2014-11-12 23:29:00",1870,10.34,103.4,10.31,103.8,0,0
"2014-11-12 23:30:00",1871,10.36,103.4,10.34,103.8,0,0
"2014-11-12 23:31:00",1872,10.34,103.4,10.32,103.8,0,0
"2014-11-12 23:32:00",1873,10.36,103.4,10.35,103.8,0,0
"2014-11-12 23:33:00",1874,10.35,103.4,10.33,103.8,0,0
"2014-11-12 23:34:00",1875,10.36,103.4,10.35,103.8,0,0
"2014-11-12 23:35:00",1876,10.36,103.4,10.35,103.8,0,0
"2014-11-12 23:36:00",1877,10.38,103.4,10.36,103.8,0,0
"2014-11-12 23:37:00",1878,10.36,103.4,10.34,103.8,0,0
"2014-11-12 23:38:00",1879,10.37,103.4,10.34,103.8,0,0
"2014-11-12 23:39:00",1880,10.38,103.4,10.34,103.8,0,0
"2014-11-12 23:40:00",1881,10.36,103.4,10.34,103.8,0,0
"2014-11-12 23:41:00",1882,10.36,103.4,10.33,103.8,0,0
"2014-11-12 23:42:00",1883,10.36,103.4,10.34,103.8,0,0
"2014-11-12 23:43:00",1884,10.35,103.4,10.34,103.8,0,0
"2014-11-12 23:44:00",1885,10.34,103.4,10.33,103.8,0,0
"2014-11-12 23:45:00",1886,10.37,103.4,10.34,103.8,0,0
"2014-11-12 23:46:00",1887,10.38,103.4,10.34,103.8,0,0
"2014-11-12 23:47:00",1888,10.37,103.4,10.33,103.8,0,0
"2014-11-12 23:48:00",1889,10.35,103.4,10.34,103.8,0,0
"2014-11-12 23:49:00",1890,10.36,103.4,10.32,103.8,0,0
"2014-11-12 23:50:00",1891,10.36,103.4,10.32,103.8,0,0
"2014-11-12 23:51:00",1892,10.36,103.4,10.32,103.8,0,0
"2014-11-12 23:52:00",1893,10.35,103.4,10.32,103.8,0,0
"2014-11-12 23:53:00",1894,10.36,103.4,10.34,103.8,0,0
"2014-11-12 23:54:00",1895,10.36,103.4,10.34,103.8,0,0
"2014-11-12 23:55:00",1896,10.36,103.4,10.34,103.8,0,0
"2014-11-12 23:56:00",1897,10.36,103.4,10.32,103.8,0,0
"2014-11-12 23:57:00",1898,10.36,103.4,10.33,103.8,0,0
"2014-11-12 23:58:00",1899,10.34,103.4,10.32,103.8,0,0
"2014-11-12 23:59:00",1900,10.34,103.4,10.32,103.8,0,0
"2014-11-13 00:00:00",1901,10.32,103.4,10.32,103.8,0,0
"2014-11-13 00:01:00",1902,10.34,103.4,10.32,103.8,0,0
"2014-11-13 00:02:00",1903,10.32,103.4,10.32,103.8,0,0
"2014-11-13 00:03:00",1904,10.3,103.4,10.31,103.8,0,0
"2014-11-13 00:04:00",1905,10.3,103.4,10.3,103.8,0,0
"2014-11-13 00:05:00",1906,10.3,103.4,10.32,103.8,0,0
"2014-11-13 00:06:00",1907,10.3,103.4,10.3,103.8,0,0
"2014-11-13 00:07:00",1908,10.31,103.4,10.32,103.8,0,0
"2014-11-13 00:08:00",1909,10.32,103.4,10.32,103.8,0,0
"2014-11-13 00:09:00",1910,10.31,103.4,10.31,103.8,0,0
"2014-11-13 00:10:00",1911,10.3,103.4,10.31,103.8,0,0
"2014-11-13 00:11:00",1912,10.3,103.4,10.32,103.8,0,0
"2014-11-13 00:12:00",1913,10.3,103.4,10.3,103.8,0,0
"2014-11-13 00:13:00",1914,10.3,103.4,10.3,103.8,0,0
"2014-11-13 00:14:00",1915,10.29,103.4,10.31,103.8,0,0
"2014-11-13 00:15:00",1916,10.31,103.4,10.31,103.8,0,0
"2014-11-13 00:16:00",1917,10.3,103.4,10.3,103.8,0,0
"2014-11-13 00:17:00",1918,10.28,103.4,10.3,103.8,0,0
"2014-11-13 00:18:00",1919,10.3,103.4,10.31,103.8,0,0
"2014-11-13 00:19:00",1920,10.3,103.4,10.31,103.8,0,0
"2014-11-13 00:20:00",1921,10.32,103.4,10.3,103.8,0,0
"2014-11-13 00:21:00",1922,10.29,103.4,10.31,103.8,0,0
"2014-11-13 00:22:00",1923,10.27,103.4,10.3,103.8,0,0
"2014-11-13 00:23:00",1924,10.28,103.4,10.28,103.8,0,0
"2014-11-13 00:24:00",1925,10.28,103.4,10.28,103.8,0,0
"2014-11-13 00:25:00",1926,10.28,103.4,10.28,103.8,0,0
"2014-11-13 00:26:00",1927,10.3,103.4,10.28,103.8,0,0
"2014-11-13 00:27:00",1928,10.3,103.4,10.3,103.8,0,0
"2014-11-13 00:28:00",1929,10.3,103.4,10.3,103.8,0,0
"2014-11-13 00:29:00",1930,10.31,103.4,10.29,103.8,0,0
"2014-11-13 00:30:00",1931,10.3,103.4,10.29,103.8,0,0
"2014-11-13 00:31:00",1932,10.28,103.4,10.29,103.8,0,0
"2014-11-13 00:32:00",1933,10.27,103.4,10.28,103.8,0,0
"2014-11-13 00:33:00",1934,10.28,103.4,10.28,103.8,0,0
"2014-11-13 00:34:00",1935,10.29,103.4,10.3,103.8,0,0
"2014-11-13 00:35:00",1936,10.3,103.4,10.29,103.8,0,0
"2014-11-13 00:36:00",1937,10.3,103.4,10.28,103.8,0,0
"2014-11-13 00:37:00",1938,10.31,103.4,10.28,103.8,0,0
"2014-11-13 00:38:00",1939,10.31,103.4,10.29,103.8,0,0
"2014-11-13 00:39:00",1940,10.31,103.4,10.28,103.8,0,0
"2014-11-13 00:40:00",1941,10.27,103.4,10.26,103.8,0,0
"2014-11-13 00:41:00",1942,10.26,103.4,10.26,103.8,0,0
"2014-11-13 00:42:00",1943,10.28,103.4,10.26,103.8,0,0
"2014-11-13 00:43:00",1944,10.28,103.4,10.27,103.8,0,0
"2014-11-13 00:44:00",1945,10.29,103.4,10.28,103.8,0,0
"2014-11-13 00:45:00",1946,10.3,103.4,10.29,103.8,0,0
"2014-11-13 00:46:00",1947,10.28,103.4,10.27,103.8,0,0
"2014-11-13 00:47:00",1948,10.27,103.4,10.28,103.8,0,0
"2014-11-13 00:48:00",1949,10.27,103.4,10.28,103.8,0,0
"2014-11-13 00:49:00",1950,10.26,103.4,10.29,103.8,0,0
"2014-11-13 00:50:00",1951,10.25,103.4,10.28,103.8,0,0
"2014-11-13 00:51:00",1952,10.24,103.4,10.28,103.8,0,0
"2014-11-13 00:52:00",1953,10.24,103.4,10.27,103.8,0,0
"2014-11-13 00:53:00",1954,10.26,103.4,10.25,103.8,0,0
"2014-11-13 00:54:00",1955,10.24,103.4,10.26,103.8,0,0
"2014-11-13 00:55:00",1956,10.25,103.4,10.26,103.8,0,0
"2014-11-13 00:56:00",1957,10.27,103.4,10.27,103.8,0,0
"2014-11-13 00:57:00",1958,10.26,103.4,10.26,103.8,0,0
"2014-11-13 00:58:00",1959,10.26,103.4,10.26,103.8,0,0
"2014-11-13 00:59:00",1960,10.26,103.4,10.24,103.8,0,0
"2014-11-13 01:00:00",1961,10.26,103.4,10.27,103.8,0,0
"2014-11-13 01:01:00",1962,10.27,103.4,10.27,103.8,0,0
"2014-11-13 01:02:00",1963,10.28,103.4,10.26,103.8,0,0
"2014-11-13 01:03:00",1964,10.28,103.4,10.26,103.8,0,0
"2014-11-13 01:04:00",1965,10.28,103.4,10.26,103.8,0,0
"2014-11-13 01:05:00",1966,10.26,103.4,10.26,103.8,0,0
"2014-11-13 01:06:00",1967,10.28,103.4,10.28,103.8,0,0
"2014-11-13 01:07:00",1968,10.28,103.4,10.29,103.8,0,0
"2014-11-13 01:08:00",1969,10.28,103.4,10.28,103.8,0,0
"2014-11-13 01:09:00",1970,10.28,103.4,10.28,103.8,0,0
"2014-11-13 01:10:00",1971,10.29,103.4,10.26,103.8,0,0
"2014-11-13 01:11:00",1972,10.28,103.4,10.26,103.8,0,0
"2014-11-13 01:12:00",1973,10.28,103.4,10.26,103.8,0,0
"2014-11-13 01:13:00",1974,10.29,103.4,10.26,103.8,0,0
"2014-11-13 01:14:00",1975,10.29,103.4,10.26,103.8,0,0
"2014-11-13 01:15:00",1976,10.28,103.4,10.27,103.8,0,0
"2014-11-13 01:16:00",1977,10.28,103.4,10.27,103.8,0,0
"2014-11-13 01:17:00",1978,10.28,103.4,10.25,103.8,0,0
"2014-11-13 01:18:00",1979,10.27,103.4,10.25,103.8,0,0
"2014-11-13 01:19:00",1980,10.26,103.4,10.26,103.8,0,0
"2014-11-13 01:20:00",1981,10.27,103.4,10.26,103.8,0,0
"2014-11-13 01:21:00",1982,10.28,103.4,10.26,103.8,0,0
"2014-11-13 01:22:00",1983,10.28,103.4,10.27,103.8,0,0
"2014-11-13 01:23:00",1984,10.29,103.4,10.28,103.8,0,0
"2014-11-13 01:24:00",1985,10.28,103.4,10.27,103.8,0,0
"2014-11-13 01:25:00",1986,10.28,103.4,10.27,103.8,0,0
"2014-11-13 01:26:00",1987,10.29,103.4,10.28,103.8,0,0
"2014-11-13 01:27:00",1988,10.29,103.4,10.27,103.8,0,0
"2014-11-13 01:28:00",1989,10.3,103.4,10.26,103.8,0,0
"2014-11-13 01:29:00",1990,10.31,103.4,10.28,103.8,0,0
"2014-11-13 01:30:00",1991,10.29,103.4,10.26,103.8,0,0
"2014-11-13 01:31:00",1992,10.31,103.4,10.26,103.8,0,0
"2014-11-13 01:32:00",1993,10.3,103.4,10.28,103.8,0,0
"2014-11-13 01:33:00",1994,10.3,103.4,10.27,103.8,0,0
"2014-11-13 01:34:00",1995,10.31,103.4,10.28,103.8,0,0
"2014-11-13 01:35:00",1996,10.28,103.4,10.24,103.8,0,0
"2014-11-13 01:36:00",1997,10.27,103.4,10.26,103.8,0,0
"2014-11-13 01:37:00",1998,10.24,103.4,10.24,103.8,0,0
"2014-11-13 01:38:00",1999,10.27,103.4,10.25,103.8,0,0
"2014-11-13 01:39:00",2000,10.26,103.4,10.24,103.8,0,0
"2014-11-13 01:40:00",2001,10.26,103.4,10.24,103.8,0,0
"2014-11-13 01:41:00",2002,10.27,103.4,10.25,103.8,0,0
"2014-11-13 01:42:00",2003,10.26,103.4,10.24,103.8,0,0
"2014-11-13 01:43:00",2004,10.25,103.4,10.24,103.8,0,0
"2014-11-13 01:44:00",2005,10.26,103.4,10.25,103.8,0,0
"2014-11-13 01:45:00",2006,10.27,103.4,10.24,103.8,0,0
"2014-11-13 01:46:00",2007,10.27,103.4,10.24,103.8,0,0
"2014-11-13 01:47:00",2008,10.26,103.4,10.25,103.8,0,0
"2014-11-13 01:48:00",2009,10.27,103.4,10.25,103.8,0,0
"2014-11-13 01:49:00",2010,10.28,103.4,10.25,103.8,0,0
"2014-11-13 01:50:00",2011,10.29,103.4,10.26,103.8,0,0
"2014-11-13 01:51:00",2012,10.29,103.4,10.25,103.8,0,0
"2014-11-13 01:52:00",2013,10.3,103.4,10.28,103.8,0,0
"2014-11-13 01:53:00",2014,10.29,103.4,10.26,103.8,0,0
"2014-11-13 01:54:00",2015,10.3,103.4,10.26,103.8,0,0
"2014-11-13 01:55:00",2016,10.29,103.4,10.26,103.8,0,0
"2014-11-13 01:56:00",2017,10.3,103.4,10.25,103.8,0,0
"2014-11-13 01:57:00",2018,10.3,103.4,10.26,103.8,0,0
"2014-11-13 01:58:00",2019,10.29,103.4,10.27,103.8,0,0
"2014-11-13 01:59:00",2020,10.3,103.4,10.28,103.8,0,0
"2014-11-13 02:00:00",2021,10.29,103.4,10.26,103.8,0,0
"2014-11-13 02:01:00",2022,10.28,103.4,10.26,103.8,0,0
"2014-11-13 02:02:00",2023,10.27,103.4,10.27,103.8,0,0
"2014-11-13 02:03:00",2024,10.28,103.4,10.26,103.8,0,0
"2014-11-13 02:04:00",2025,10.3,103.4,10.26,103.8,0,0
"2014-11-13 02:05:00",2026,10.29,103.4,10.26,103.8,0,0
"2014-11-13 02:06:00",2027,10.28,103.4,10.26,103.8,0,0
"2014-11-13 02:07:00",2028,10.28,103.4,10.25,103.8,0,0
"2014-11-13 02:08:00",2029,10.28,103.4,10.26,103.8,0,0
"2014-11-13 02:09:00",2030,10.28,103.4,10.24,103.8,0,0
"2014-11-13 02:10:00",2031,10.26,103.4,10.23,103.8,0,0
"2014-11-13 02:11:00",2032,10.26,103.4,10.22,103.8,0,0
"2014-11-13 02:12:00",2033,10.26,103.4,10.24,103.8,0,0
"2014-11-13 02:13:00",2034,10.27,103.4,10.25,103.8,0,0
"2014-11-13 02:14:00",2035,10.27,103.4,10.24,103.8,0,0
"2014-11-13 02:15:00",2036,10.26,103.4,10.24,103.8,0,0
"2014-11-13 02:16:00",2037,10.26,103.4,10.24,103.8,0,0
"2014-11-13 02:17:00",2038,10.26,103.4,10.25,103.8,0,0
"2014-11-13 02:18:00",2039,10.28,103.4,10.26,103.8,0,0
"2014-11-13 02:19:00",2040,10.27,103.4,10.25,103.8,0,0
"2014-11-13 02:20:00",2041,10.27,103.4,10.25,103.8,0,0
"2014-11-13 02:21:00",2042,10.26,103.4,10.24,103.8,0,0
"2014-11-13 02:22:00",2043,10.26,103.4,10.24,103.8,0,0
"2014-11-13 02:23:00",2044,10.24,103.4,10.24,103.8,0,0
"2014-11-13 02:24:00",2045,10.25,103.4,10.24,103.8,0,0
"2014-11-13 02:25:00",2046,10.25,103.4,10.24,103.8,0,0
"2014-11-13 02:26:00",2047,10.26,103.4,10.23,103.8,0,0
"2014-11-13 02:27:00",2048,10.26,103.4,10.22,103.8,0,0
"2014-11-13 02:28:00",2049,10.26,103.4,10.24,103.8,0,0
"2014-11-13 02:29:00",2050,10.26,103.4,10.22,103.8,0,0
"2014-11-13 02:30:00",2051,10.26,103.4,10.23,103.8,0,0
"2014-11-13 02:31:00",2052,10.26,103.4,10.22,103.8,0,0
"2014-11-13 02:32:00",2053,10.23,103.4,10.22,103.8,0,0
"2014-11-13 02:33:00",2054,10.22,103.4,10.2,103.8,0,0
"2014-11-13 02:34:00",2055,10.22,103.4,10.21,103.8,0,0
"2014-11-13 02:35:00",2056,10.22,103.4,10.22,103.8,0,0
"2014-11-13 02:36:00",2057,10.2,103.4,10.22,103.8,0,0
"2014-11-13 02:37:00",2058,10.22,103.4,10.22,103.8,0,0
"2014-11-13 02:38:00",2059,10.22,103.4,10.24,103.8,0,0
"2014-11-13 02:39:00",2060,10.22,103.4,10.24,103.8,0,0
"2014-11-13 02:40:00",2061,10.24,103.4,10.23,103.8,0,0
"2014-11-13 02:41:00",2062,10.23,103.4,10.23,103.8,0,0
"2014-11-13 02:42:00",2063,10.24,103.4,10.21,103.8,0,0
"2014-11-13 02:43:00",2064,10.22,103.4,10.23,103.8,0,0
"2014-11-13 02:44:00",2065,10.24,103.4,10.22,103.8,0,0
"2014-11-13 02:45:00",2066,10.24,103.4,10.22,103.8,0,0
"2014-11-13 02:46:00",2067,10.24,103.4,10.24,103.8,0,0
"2014-11-13 02:47:00",2068,10.22,103.4,10.22,103.8,0,0
"2014-11-13 02:48:00",2069,10.24,103.4,10.24,103.8,0,0
"2014-11-13 02:49:00",2070,10.24,103.4,10.22,103.8,0,0
"2014-11-13 02:50:00",2071,10.26,103.4,10.23,103.8,0,0
"2014-11-13 02:51:00",2072,10.26,103.4,10.23,103.8,0,0
"2014-11-13 02:52:00",2073,10.26,103.4,10.23,103.8,0,0
"2014-11-13 02:53:00",2074,10.24,103.4,10.23,103.8,0,0
"2014-11-13 02:54:00",2075,10.24,103.4,10.24,103.8,0,0
"2014-11-13 02:55:00",2076,10.26,103.4,10.22,103.8,0,0
"2014-11-13 02:56:00",2077,10.26,103.4,10.23,103.8,0,0
"2014-11-13 02:57:00",2078,10.26,103.4,10.24,103.8,0,0
"2014-11-13 02:58:00",2079,10.27,103.4,10.24,103.8,0,0
"2014-11-13 02:59:00",2080,10.26,103.4,10.23,103.8,0,0
"2014-11-13 03:00:00",2081,10.25,103.4,10.23,103.8,0,0
"2014-11-13 03:01:00",2082,10.26,103.4,10.24,103.8,0,0
"2014-11-13 03:02:00",2083,10.25,103.4,10.23,103.8,0,0
"2014-11-13 03:03:00",2084,10.24,103.4,10.23,103.8,0,0
"2014-11-13 03:04:00",2085,10.22,103.4,10.22,103.8,0,0
"2014-11-13 03:05:00",2086,10.23,103.4,10.22,103.8,0,0
"2014-11-13 03:06:00",2087,10.22,103.4,10.23,103.8,0,0
"2014-11-13 03:07:00",2088,10.22,103.4,10.22,103.8,0,0
"2014-11-13 03:08:00",2089,10.21,103.4,10.22,103.8,0,0
"2014-11-13 03:09:00",2090,10.22,103.4,10.21,103.8,0,0
"2014-11-13 03:10:00",2091,10.22,103.4,10.22,103.8,0,0
"2014-11-13 03:11:00",2092,10.23,103.4,10.22,103.8,0,0
